,CSK,SEN,IoU,geometry
50,1767344,S1A_IW_SLC__1SDV_20210320T172126_20210320T172153_037085_045D92_4489,0.09534918313960077,"MULTIPOLYGON (((7.761971000000001 37.840191, 7.359062 39.460411, 10.322127 39.86161, 10.65586 38.242569, 7.761971000000001 37.840191)), ((9.14256 38.520813, 8.683630000000001 38.590797, 9.471590000000001 41.660156, 9.951420000000001 41.589481, 9.14256 38.520813)))"
53,1842293,S1B_IW_SLC__1SDV_20210501T172039_20210501T172106_026714_0330EA_3BC6,0.03967717045354342,"MULTIPOLYGON (((7.860284 37.396641, 7.459413000000001 39.018764, 10.41912 39.422459, 10.751853 37.801601, 7.860284 37.396641)), ((9.447150000000001 38.463833, 8.98908 38.523106, 9.07558 38.934258, 9.536300000000001 38.875103, 9.447150000000001 38.463833)))"
59,1288075,S1A_IW_SLC__1SDV_20200218T172145_20200218T172213_031310_039A30_9439,0.12758487706506078,"MULTIPOLYGON (((7.396495 39.333038, 6.969307000000001 41.009815, 9.983082000000001 41.40757, 10.333611 39.73167, 7.396495 39.333038)), ((9.629810000000001 38.843121, 9.16338 38.909958, 9.69101 41.124969, 10.17273 41.05806, 9.629810000000001 38.843121)))"
60,1288075,S1A_IW_SLC__1SDV_20200218T172121_20200218T172148_031310_039A30_0608,0.07825300977197576,"MULTIPOLYGON (((7.761917 37.839741, 7.358948 39.460201, 10.303963 39.859177, 10.638156 38.239872, 7.761917 37.839741)), ((9.629810000000001 38.843121, 9.16338 38.909958, 9.69101 41.124969, 10.17273 41.05806, 9.629810000000001 38.843121)))"
61,1296008,S1B_IW_SLC__1SDV_20200229T172926_20200229T172953_020487_026D1D_0986,0.008074991534381116,"MULTIPOLYGON (((5.208829 39.874733, 4.793008 41.493259, 7.820272999999999 41.889538, 8.160438000000001 40.271751, 5.208829 39.874733)), ((8.43812 40.204948, 7.962501 40.271862, 8.252190000000001 41.471966, 8.73644 41.404945, 8.43812 40.204948)))"
62,1296008,S1B_IW_SLC__1SDV_20200229T172901_20200229T172928_020487_026D1D_BF39,0.004229338235445547,"MULTIPOLYGON (((5.582508 38.382298, 5.176377 40.002666, 8.133747 40.399612, 8.469533 38.780296, 5.582508 38.382298)), ((8.43812 40.204948, 7.962501 40.271862, 8.252190000000001 41.471966, 8.73644 41.404945, 8.43812 40.204948)))"
68,1326913,S1B_IW_SLC__1SDV_20200417T172927_20200417T172954_021187_028343_3D65,0.008027510105959975,"MULTIPOLYGON (((5.209096 39.874638, 4.793235 41.493561, 7.820072 41.889744, 8.160277000000001 40.271561, 5.209096 39.874638)), ((8.437760000000001 40.193848, 7.96217 40.260571, 8.25203 41.460949, 8.73625 41.394154, 8.437760000000001 40.193848)))"
69,1326913,S1B_IW_SLC__1SDV_20200417T172902_20200417T172929_021187_028343_7F1A,0.004604385350466763,"MULTIPOLYGON (((5.582451 38.383289, 5.176586 40.002819, 8.133536999999999 40.39967, 8.469110000000001 38.781193, 5.582451 38.383289)), ((8.437760000000001 40.193848, 7.96217 40.260571, 8.25203 41.460949, 8.73625 41.394154, 8.437760000000001 40.193848)))"
76,1351845,S1A_IW_SLC__1SDV_20200524T172148_20200524T172216_032710_03C9F5_83D8,0.12784263433285903,"MULTIPOLYGON (((7.397937 39.332439, 6.970788000000001 41.009377, 9.984003999999999 41.407013, 10.334513 39.730961, 7.397937 39.332439)), ((9.64353 38.832458, 9.17712 38.899097, 9.71285 41.148556, 10.1948 41.081863, 9.64353 38.832458)))"
77,1351845,S1A_IW_SLC__1SDV_20200524T172123_20200524T172150_032710_03C9F5_7C16,0.07918883257398722,"MULTIPOLYGON (((7.763316000000001 37.839111, 7.360352000000001 39.459854, 10.304826 39.858715, 10.639028 38.239132, 7.763316000000001 37.839111)), ((9.64353 38.832458, 9.17712 38.899097, 9.71285 41.148556, 10.1948 41.081863, 9.64353 38.832458)))"
