id;satellite;sensor;mode;acquisition start;acquisition stop;orbit;orbit direction;polarisation mode;elevation angle;incidence angle;number of frames;interferometric stack id;Geo Bas Perp;Geo Bas Parallel;cloud percent;off nadir angle;sun elevation angle;area square kilometers;AoI coverage;footprint
1676154;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-01;2021-01-07 at 16:50:56 UTC;2021-01-07 at 16:51:49 UTC;55034;DESCENDING;HH;N/A;0.0265505;9;N/A;N/A;N/A;N/A;N/A;N/A;15019.6;3624803497410170%;POLYGON((16.986891 41.334572,16.158895 38.08662,16.61544 38.016392,17.464331 41.263889,16.986891 41.334572))
1677998;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-01-10 at 04:21:04 UTC;2021-01-10 at 04:21:16 UTC;55071;ASCENDING;HH;N/A;0.032203;2;N/A;N/A;N/A;N/A;N/A;N/A;3529.9;40535833894764800%;POLYGON((18.98971 39.781116,18.803579 40.546799,18.33074 40.480209,18.522129 39.714619,18.98971 39.781116))
1681855;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-01;2021-01-12 at 16:45:02 UTC;2021-01-12 at 16:45:20 UTC;55108;DESCENDING;HH;N/A;0.02657;3;N/A;N/A;N/A;N/A;N/A;N/A;4969.1;5536977735949550%;POLYGON((18.330561 40.688896,18.054621 39.613064,18.520109 39.54266,18.80337 40.618248,18.330561 40.688896))
1692710;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-01-18 at 16:56:45 UTC;2021-01-18 at 16:57:20 UTC;55197;DESCENDING;HH;N/A;0.0321795;6;N/A;N/A;N/A;N/A;N/A;N/A;9624.5;0.42309331581218457%;POLYGON((14.853279 42.396236,14.33592 40.308784,14.806951 40.241566,15.33952 42.328835,14.853279 42.396236))
1716359;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-19;2021-01-22 at 04:45:21 UTC;2021-01-22 at 04:45:29 UTC;55249;ASCENDING;VV;N/A;0.053923;1;N/A;N/A;N/A;N/A;N/A;N/A;1768.5;0.12576423507309936%;POLYGON((17.22117 40.206158,17.143656 40.66787,16.743258 40.627113,16.82374 40.165207,17.22117 40.206158))
1697521;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-18;2021-01-22 at 16:32:58 UTC;2021-01-22 at 16:33:06 UTC;55256;DESCENDING;VV;N/A;0.052503999999999995;1;N/A;N/A;N/A;N/A;N/A;N/A;1578.1;0.2800883891469912%;POLYGON((16.507067 40.995045,16.426662 40.546925,16.793278 40.507679,16.876303 40.955956,16.507067 40.995045))
1699267;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-03;2021-01-23 at 16:50:57 UTC;2021-01-23 at 16:51:56 UTC;55271;DESCENDING;HH;N/A;0.0292855;10;N/A;N/A;N/A;N/A;N/A;N/A;16582.7;24044523423270200%;POLYGON((16.581869 41.386932,15.68499 37.767941,16.135759 37.699718,17.056549 41.318207,16.581869 41.386932))
1719423;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-05;2021-02-06 at 04:27:10 UTC;2021-02-06 at 04:27:33 UTC;55471;ASCENDING;HH;N/A;0.0339505;4;N/A;N/A;N/A;N/A;N/A;N/A;6280.9;4947458293689760%;POLYGON((17.70249 39.959209,17.378189 41.309162,16.89489 41.243153,17.228809 39.893265,17.70249 39.959209))
1720897;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-18;2021-02-07 at 16:32:58 UTC;2021-02-07 at 16:33:05 UTC;55493;DESCENDING;HH;N/A;0.0525025;1;N/A;N/A;N/A;N/A;N/A;N/A;1449.0;0.23008116716177765%;POLYGON((16.504276 40.977703,16.431622 40.566654,16.798346 40.527348,16.874372 40.938412,16.504276 40.977703))
1722852;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-01;2021-02-08 at 16:50:56 UTC;2021-02-08 at 16:51:49 UTC;55508;DESCENDING;HH;N/A;0.026549499999999997;9;N/A;N/A;N/A;N/A;N/A;N/A;14833.3;34513967372752200%;POLYGON((16.972019 41.306995,16.154064 38.100258,16.610889 38.029778,17.4492 41.236107,16.972019 41.306995))
1724722;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-02-11 at 04:21:02 UTC;2021-02-11 at 04:21:15 UTC;55545;ASCENDING;HH;N/A;0.0322025;2;N/A;N/A;N/A;N/A;N/A;N/A;3695.9;42444047440396700%;POLYGON((18.99589 39.730698,18.801081 40.532368,18.3283 40.465942,18.528601 39.664356,18.99589 39.730698))
1733814;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-02-19 at 16:56:43 UTC;2021-02-19 at 16:57:17 UTC;55671;DESCENDING;HH;N/A;0.0321795;6;N/A;N/A;N/A;N/A;N/A;N/A;9712.7;0.44641159825638926%;POLYGON((14.85934 42.38945,14.337129 40.282894,14.80793 40.215515,15.34549 42.321854,14.85934 42.38945))
1737306;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-18;2021-02-23 at 16:32:54 UTC;2021-02-23 at 16:33:02 UTC;55730;DESCENDING;HH;N/A;0.052502;1;N/A;N/A;N/A;N/A;N/A;N/A;1578.0;0.3129330900045205%;POLYGON((16.52103 40.995087,16.441273 40.547146,16.807693 40.507797,16.890781 40.955811,16.52103 40.995087))
1737853;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-03;2021-02-24 at 16:50:52 UTC;2021-02-24 at 16:51:52 UTC;55745;DESCENDING;HH;N/A;0.029279;10;N/A;N/A;N/A;N/A;N/A;N/A;16577.5;24625215721328200%;POLYGON((16.59693 41.388088,15.699931 37.770313,16.15074 37.702156,17.07164 41.319462,16.59693 41.388088))
1741742;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-08;2021-03-01 at 16:44:59 UTC;2021-03-01 at 16:45:06 UTC;55819;DESCENDING;VV;N/A;0.0387555;1;N/A;N/A;N/A;N/A;N/A;N/A;2109.2;0.336002894176777%;POLYGON((16.425591 41.009541,16.321058 40.560757,16.807209 40.496334,16.910316 40.945858,16.425591 41.009541))
1746418;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-03-05 at 04:33:11 UTC;2021-03-05 at 04:33:53 UTC;55871;ASCENDING;HH;N/A;0.032216999999999996;7;N/A;N/A;N/A;N/A;N/A;N/A;11895.4;0.7025534610770277%;POLYGON((15.963477 39.777325,15.32235 42.318211,14.836551 42.251434,15.48228 39.70892,15.963477 39.777325))
1834293;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-05;2021-03-10 at 04:27:10 UTC;2021-03-10 at 04:27:32 UTC;55945;ASCENDING;HH;N/A;0.033951999999999996;4;N/A;N/A;N/A;N/A;N/A;N/A;6287.2;4987802601835280%;POLYGON((17.70013 39.966274,17.375099 41.317535,16.891769 41.251431,17.2264 39.900276,17.70013 39.966274))
1754859;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-18;2021-03-11 at 16:32:57 UTC;2021-03-11 at 16:33:04 UTC;55967;DESCENDING;VV;N/A;0.0525035;1;N/A;N/A;N/A;N/A;N/A;N/A;1580.6;0.28865669909088604%;POLYGON((16.510717 40.994797,16.430252 40.546673,16.797447 40.507336,16.880522 40.955608,16.510717 40.994797))
1756358;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-01;2021-03-12 at 16:50:55 UTC;2021-03-12 at 16:51:49 UTC;55982;DESCENDING;HH;N/A;0.026549499999999997;9;N/A;N/A;N/A;N/A;N/A;N/A;15021.0;3608277993933050%;POLYGON((16.98089 41.335899,16.152269 38.088295,16.60895 38.017868,17.458269 41.26498,16.98089 41.335899))
1834295;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-03-15 at 04:21:02 UTC;2021-03-15 at 04:21:16 UTC;56019;ASCENDING;HH;N/A;0.0322025;2;N/A;N/A;N/A;N/A;N/A;N/A;3694.5;4242828713947240%;POLYGON((18.98999 39.730362,18.795219 40.531708,18.32246 40.465233,18.52273 39.663918,18.98999 39.730362))
1762291;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-23;2021-03-16 at 16:26:55 UTC;2021-03-16 at 16:27:03 UTC;56041;DESCENDING;VV;N/A;0.058512999999999996;1;N/A;N/A;N/A;N/A;N/A;N/A;1561.8;0.009067456776870934%;POLYGON((16.271332 41.023468,16.198488 40.561295,16.552208 40.528702,16.62722 40.991173,16.271332 41.023468))
1772281;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-03-23 at 16:56:44 UTC;2021-03-23 at 16:57:19 UTC;56145;DESCENDING;HH;N/A;0.032184;6;N/A;N/A;N/A;N/A;N/A;N/A;9793.3;0.42551803123464915%;POLYGON((14.861479 42.425819,14.334581 40.301723,14.805509 40.234348,15.34788 42.358158,14.861479 42.425819))
1783378;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-22;2021-04-01 at 16:26:57 UTC;2021-04-01 at 16:27:04 UTC;56278;DESCENDING;HH;N/A;0.0573855;1;N/A;N/A;N/A;N/A;N/A;N/A;1665.4;0.5767102029769748%;POLYGON((16.607466 40.984928,16.534073 40.535316,16.922043 40.498444,16.99612 40.948479,16.607466 40.984928))
1784724;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-03;2021-04-02 at 16:45:03 UTC;2021-04-02 at 16:45:19 UTC;56293;DESCENDING;HH;N/A;0.0293075;3;N/A;N/A;N/A;N/A;N/A;N/A;4399.6;4623989003194320%;POLYGON((17.94101 40.778542,17.7001 39.818089,18.1639 39.749691,18.411381 40.709991,17.94101 40.778542))
1790084;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-04-06 at 04:33:16 UTC;2021-04-06 at 04:33:56 UTC;56345;ASCENDING;HH;N/A;0.032218000000000004;7;N/A;N/A;N/A;N/A;N/A;N/A;11473.4;0.585285118604247%;POLYGON((15.936187 39.819187,15.31742 42.27121,14.83198 42.204407,15.4552 39.750832,15.936187 39.819187))
1796185;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-06;2021-04-11 at 04:27:14 UTC;2021-04-11 at 04:27:37 UTC;56419;ASCENDING;HH;N/A;0.0355165;4;N/A;N/A;N/A;N/A;N/A;N/A;7099.4;7091289933438020%;POLYGON((17.96059 39.962372,17.62356 41.388477,17.105339 41.318859,17.45327 39.892776,17.96059 39.962372))
1798736;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-18;2021-04-12 at 16:33:01 UTC;2021-04-12 at 16:33:09 UTC;56441;DESCENDING;HH;N/A;0.052502;1;N/A;N/A;N/A;N/A;N/A;N/A;1578.6;0.26053169826079337%;POLYGON((16.498438 40.994297,16.417894 40.547031,16.785452 40.507759,16.868317 40.955254,16.498438 40.994297))
1799000;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-0B;2021-04-13 at 16:50:32 UTC;2021-04-13 at 16:50:39 UTC;56456;DESCENDING;HH;N/A;0.023921500000000002;1;N/A;N/A;N/A;N/A;N/A;N/A;2228.3;0.5443885094455087%;POLYGON((17.745602 42.976589,17.633289 42.520397,18.159611 42.4417,18.253607 42.901112,17.745602 42.976589))
1800234;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-02;2021-04-13 at 16:50:59 UTC;2021-04-13 at 16:51:53 UTC;56456;DESCENDING;HH;N/A;0.027156;9;N/A;N/A;N/A;N/A;N/A;N/A;15636.1;34956450418900400%;POLYGON((16.88448 41.371784,16.038982 38.079323,16.51263 38.006763,17.369881 41.30027,16.88448 41.371784))
1805356;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-04-16 at 04:21:06 UTC;2021-04-16 at 04:21:20 UTC;56493;ASCENDING;HH;N/A;0.032202;2;N/A;N/A;N/A;N/A;N/A;N/A;3690.3;423795902462692%;POLYGON((18.974001 39.731777,18.77939 40.532215,18.306681 40.465519,18.506769 39.665161,18.974001 39.731777))
1810525;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-23;2021-04-17 at 16:26:59 UTC;2021-04-17 at 16:27:07 UTC;56515;DESCENDING;HH;N/A;0.058514000000000004;1;N/A;N/A;N/A;N/A;N/A;N/A;1559.9;0.005479085282766735%;POLYGON((16.261707 41.022915,16.189388 40.561153,16.54286 40.528683,16.617746 40.990658,16.261707 41.022915))
1813379;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-01;2021-04-18 at 16:45:05 UTC;2021-04-18 at 16:45:23 UTC;56530;DESCENDING;HH;N/A;0.026569500000000003;3;N/A;N/A;N/A;N/A;N/A;N/A;4964.8;5527628861108380%;POLYGON((18.32127 40.693752,18.045309 39.6189,18.51083 39.548492,18.794121 40.623112,18.32127 40.693752))
1824008;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-05;2021-04-22 at 04:32:46 UTC;2021-04-22 at 04:33:57 UTC;56582;ASCENDING;HH;N/A;0.033976;12;N/A;N/A;N/A;N/A;N/A;N/A;20068.0;2071894062392650%;POLYGON((16.628361 37.990902,15.598079 42.301979,15.10735 42.235661,16.167629 37.924797,16.628361 37.990902))
1836326;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-18;2021-04-28 at 16:32:59 UTC;2021-04-28 at 16:33:07 UTC;56678;DESCENDING;HH;N/A;0.0525025;1;N/A;N/A;N/A;N/A;N/A;N/A;1577.4;0.28714670375757856%;POLYGON((16.510468 40.994427,16.430153 40.547226,16.797356 40.507927,16.880281 40.955288,16.510468 40.994427))
1839011;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-03;2021-04-29 at 16:51:03 UTC;2021-04-29 at 16:51:11 UTC;56693;DESCENDING;HH;N/A;0.029316500000000002;1;N/A;N/A;N/A;N/A;N/A;N/A;2077.1;0.41315503352665467%;POLYGON((16.474031 41.006451,16.359819 40.557549,16.835632 40.488029,16.948292 40.937603,16.474031 41.006451))
1847282;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-23;2021-05-03 at 16:26:56 UTC;2021-05-03 at 16:27:03 UTC;56752;DESCENDING;VV;N/A;0.058514000000000004;1;N/A;N/A;N/A;N/A;N/A;N/A;1353.2;2,14E+10;POLYGON((16.273129 40.991112,16.212292 40.589943,16.565329 40.557487,16.628832 40.958813,16.273129 40.991112))
1868556;COSMO-SkyMed-4;StripMap (HIMAGE) - Right;H4-04;2021-05-10 at 16:56:43 UTC;2021-05-10 at 16:57:18 UTC;56856;DESCENDING;HH;N/A;0.03218;6;N/A;N/A;N/A;N/A;N/A;N/A;9796.5;0.4793124679728122%;POLYGON((14.87191 42.402664,14.34511 40.277901,14.81593 40.210754,15.35821 42.335285,14.87191 42.402664))
